type,seq,timestamp,waveform_wander,wander_average,waveform_wander_threshold,someone_status,waveform_jitter,jitter_midean,waveform_jitter_threshold,move_status
RADAR_DADA,2637,2026-02-10 10:18:47.646,0.000000,0.000000,0.000000,0,0.000276,0.001017,0.005084,0
RADAR_DADA,2638,2026-02-10 10:18:47.774,0.000000,0.000000,0.000000,0,0.000326,0.000883,0.004415,0
RADAR_DADA,2639,2026-02-10 10:18:47.902,0.000000,0.000000,0.000000,0,0.000189,0.000784,0.003918,0
RADAR_DADA,2640,2026-02-10 10:18:48.014,0.000000,0.000000,0.000000,0,0.000180,0.000763,0.003814,0
RADAR_DADA,2641,2026-02-10 10:18:48.174,0.000000,0.000000,0.000000,0,0.000166,0.000662,0.003308,0
RADAR_DADA,2642,2026-02-10 10:18:48.270,0.000000,0.000000,0.000000,0,0.000043,0.000353,0.001764,0
RADAR_DADA,2643,2026-02-10 10:18:48.414,0.000000,0.000000,0.000000,0,0.000089,0.000326,0.001631,0
RADAR_DADA,2644,2026-02-10 10:18:48.542,0.000000,0.000000,0.000000,0,0.000144,0.000276,0.001378,0
RADAR_DADA,2645,2026-02-10 10:18:48.891,0.000000,0.000000,0.000000,0,0.000082,0.000273,0.001366,0
RADAR_DADA,2646,2026-02-10 10:18:49.161,0.000000,0.000000,0.000000,0,0.036815,0.000273,0.001366,0
RADAR_DADA,2647,2026-02-10 10:18:49.277,0.000000,0.000000,0.000000,0,0.000856,0.000273,0.001366,0
RADAR_DADA,2648,2026-02-10 10:18:52.519,0.000000,0.000000,0.000000,0,0.002838,0.000273,0.001366,1
RADAR_DADA,2649,2026-02-10 10:18:52.965,0.000000,0.000000,0.000000,0,0.010693,0.000273,0.001366,1
RADAR_DADA,2650,2026-02-10 10:18:53.077,0.000000,0.000000,0.000000,0,0.000878,0.000273,0.001366,1
RADAR_DADA,2651,2026-02-10 10:18:53.190,0.000000,0.000000,0.000000,0,0.000408,0.000273,0.001366,1
RADAR_DADA,2652,2026-02-10 10:18:53.310,0.000000,0.000000,0.000000,0,0.000302,0.000273,0.001366,1
RADAR_DADA,2653,2026-02-10 10:18:53.433,0.000000,0.000000,0.000000,0,0.000251,0.000273,0.001366,0
RADAR_DADA,2654,2026-02-10 10:18:53.542,0.000000,0.000000,0.000000,0,0.000176,0.000273,0.001366,0
RADAR_DADA,2655,2026-02-10 10:18:53.653,0.000000,0.000000,0.000000,0,0.000102,0.000273,0.001366,0
RADAR_DADA,2656,2026-02-10 10:18:53.768,0.000000,0.000000,0.000000,0,0.000080,0.000259,0.001293,0
RADAR_DADA,2657,2026-02-10 10:18:53.895,0.000000,0.000000,0.000000,0,0.000123,0.000251,0.001254,0
RADAR_DADA,2658,2026-02-10 10:18:54.020,0.000000,0.000000,0.000000,0,0.001402,0.000251,0.001254,0
RADAR_DADA,2659,2026-02-10 10:18:54.131,0.000000,0.000000,0.000000,0,0.000990,0.000251,0.001254,0
RADAR_DADA,2660,2026-02-10 10:18:54.247,0.000000,0.000000,0.000000,0,0.000118,0.000251,0.001254,0
RADAR_DADA,2661,2026-02-10 10:18:54.357,0.000000,0.000000,0.000000,0,0.000054,0.000189,0.000945,1
RADAR_DADA,2662,2026-02-10 10:18:54.465,0.000000,0.000000,0.000000,0,0.000218,0.000189,0.000945,1
RADAR_DADA,2663,2026-02-10 10:18:54.578,0.000000,0.000000,0.000000,0,0.000067,0.000180,0.000899,0
RADAR_DADA,2664,2026-02-10 10:18:54.709,0.000000,0.000000,0.000000,0,0.000194,0.000180,0.000899,0
RADAR_DADA,2665,2026-02-10 10:18:54.817,0.000000,0.000000,0.000000,0,0.000184,0.000184,0.000919,0
RADAR_DADA,2666,2026-02-10 10:18:54.960,0.000000,0.000000,0.000000,0,0.000195,0.000194,0.000969,0
RADAR_DADA,2667,2026-02-10 10:18:55.089,0.000000,0.000000,0.000000,0,0.000074,0.000194,0.000969,0
RADAR_DADA,2668,2026-02-10 10:18:55.213,0.000000,0.000000,0.000000,0,0.000095,0.000194,0.000969,0
RADAR_DADA,2669,2026-02-10 10:18:55.346,0.000000,0.000000,0.000000,0,0.000176,0.000194,0.000969,0
RADAR_DADA,2670,2026-02-10 10:18:55.455,0.000000,0.000000,0.000000,0,0.000136,0.000194,0.000969,0
RADAR_DADA,2671,2026-02-10 10:18:55.568,0.000000,0.000000,0.000000,0,0.000099,0.000184,0.000919,0
RADAR_DADA,2672,2026-02-10 10:18:55.696,0.000000,0.000000,0.000000,0,0.000077,0.000176,0.000882,0
RADAR_DADA,2673,2026-02-10 10:18:55.814,0.000000,0.000000,0.000000,0,0.000136,0.000176,0.000881,0
RADAR_DADA,2674,2026-02-10 10:18:55.952,0.000000,0.000000,0.000000,0,0.000180,0.000176,0.000881,0
RADAR_DADA,2675,2026-02-10 10:18:56.050,0.000000,0.000000,0.000000,0,0.000084,0.000136,0.000681,0
RADAR_DADA,2676,2026-02-10 10:18:56.175,0.000000,0.000000,0.000000,0,0.000137,0.000136,0.000681,0
RADAR_DADA,2677,2026-02-10 10:18:56.315,0.000000,0.000000,0.000000,0,0.000046,0.000136,0.000678,0
RADAR_DADA,2678,2026-02-10 10:18:56.435,0.000000,0.000000,0.000000,0,0.000142,0.000136,0.000678,0
RADAR_DADA,2679,2026-02-10 10:18:56.546,0.000000,0.000000,0.000000,0,0.000093,0.000123,0.000614,0
RADAR_DADA,2680,2026-02-10 10:18:56.688,0.000000,0.000000,0.000000,0,0.000068,0.000123,0.000614,0
RADAR_DADA,2681,2026-02-10 10:18:56.787,0.000000,0.000000,0.000000,0,0.000072,0.000123,0.000614,0
RADAR_DADA,2682,2026-02-10 10:18:56.933,0.000000,0.000000,0.000000,0,0.000144,0.000136,0.000678,0
RADAR_DADA,2683,2026-02-10 10:18:57.055,0.000000,0.000000,0.000000,0,0.000068,0.000118,0.000590,0
RADAR_DADA,2684,2026-02-10 10:18:57.326,0.000000,0.000000,0.000000,0,0.000150,0.000118,0.000590,0
RADAR_DADA,2685,2026-02-10 10:18:57.440,0.000000,0.000000,0.000000,0,0.000067,0.000099,0.000494,0
RADAR_DADA,2686,2026-02-10 10:18:57.582,0.000000,0.000000,0.000000,0,0.000221,0.000136,0.000678,0
RADAR_DADA,2687,2026-02-10 10:18:57.677,0.000000,0.000000,0.000000,0,0.000059,0.000099,0.000494,0
RADAR_DADA,2688,2026-02-10 10:18:57.799,0.000000,0.000000,0.000000,0,0.000081,0.000099,0.000494,0
RADAR_DADA,2689,2026-02-10 10:18:57.900,0.000000,0.000000,0.000000,0,0.000079,0.000095,0.000475,0
RADAR_DADA,2690,2026-02-10 10:18:58.035,0.000000,0.000000,0.000000,0,0.000103,0.000095,0.000475,0
RADAR_DADA,2691,2026-02-10 10:18:58.164,0.000000,0.000000,0.000000,0,0.000025,0.000093,0.000466,0
RADAR_DADA,2692,2026-02-10 10:18:58.282,0.000000,0.000000,0.000000,0,0.000046,0.000093,0.000466,0
RADAR_DADA,2693,2026-02-10 10:18:58.394,0.000000,0.000000,0.000000,0,0.000067,0.000084,0.000418,0
RADAR_DADA,2694,2026-02-10 10:18:58.505,0.000000,0.000000,0.000000,0,0.000125,0.000084,0.000418,0
RADAR_DADA,2695,2026-02-10 10:18:58.631,0.000000,0.000000,0.000000,0,0.000054,0.000081,0.000404,0
RADAR_DADA,2696,2026-02-10 10:18:58.743,0.000000,0.000000,0.000000,0,0.000071,0.000079,0.000394,0
RADAR_DADA,2697,2026-02-10 10:18:58.855,0.000000,0.000000,0.000000,0,0.000058,0.000079,0.000394,0
RADAR_DADA,2698,2026-02-10 10:18:58.969,0.000000,0.000000,0.000000,0,0.000121,0.000079,0.000394,0
RADAR_DADA,2699,2026-02-10 10:18:59.094,0.000000,0.000000,0.000000,0,0.000056,0.000072,0.000359,0
RADAR_DADA,2700,2026-02-10 10:18:59.206,0.000000,0.000000,0.000000,0,0.000073,0.000072,0.000359,0
RADAR_DADA,2701,2026-02-10 10:18:59.303,0.000000,0.000000,0.000000,0,0.000084,0.000072,0.000359,0
RADAR_DADA,2702,2026-02-10 10:18:59.447,0.000000,0.000000,0.000000,0,0.000129,0.000073,0.000367,0
RADAR_DADA,2703,2026-02-10 10:18:59.561,0.000000,0.000000,0.000000,0,0.000042,0.000072,0.000359,0
RADAR_DADA,2704,2026-02-10 10:18:59.701,0.000000,0.000000,0.000000,0,0.000182,0.000072,0.000359,0
RADAR_DADA,2705,2026-02-10 10:18:59.813,0.000000,0.000000,0.000000,0,0.000182,0.000073,0.000367,0
RADAR_DADA,2706,2026-02-10 10:18:59.940,0.000000,0.000000,0.000000,0,0.000131,0.000079,0.000394,0
RADAR_DADA,2707,2026-02-10 10:19:00.053,0.000000,0.000000,0.000000,0,0.000289,0.000079,0.000394,0
RADAR_DADA,2708,2026-02-10 10:19:00.164,0.000000,0.000000,0.000000,0,0.000084,0.000081,0.000404,0
RADAR_DADA,2709,2026-02-10 10:19:00.276,0.000000,0.000000,0.000000,0,0.000267,0.000081,0.000404,0
RADAR_DADA,2710,2026-02-10 10:19:00.403,0.000000,0.000000,0.000000,0,0.000215,0.000084,0.000419,0
RADAR_DADA,2711,2026-02-10 10:19:00.522,0.000000,0.000000,0.000000,0,0.000124,0.000084,0.000419,0
RADAR_DADA,2712,2026-02-10 10:19:00.625,0.000000,0.000000,0.000000,0,0.000123,0.000084,0.000421,0
RADAR_DADA,2713,2026-02-10 10:19:00.737,0.000000,0.000000,0.000000,0,0.000171,0.000103,0.000516,0
RADAR_DADA,2714,2026-02-10 10:19:00.853,0.000000,0.000000,0.000000,0,0.000271,0.000121,0.000607,0
RADAR_DADA,2715,2026-02-10 10:19:00.995,0.000000,0.000000,0.000000,0,0.000104,0.000121,0.000607,0
RADAR_DADA,2716,2026-02-10 10:19:01.155,0.000000,0.000000,0.000000,0,0.000284,0.000123,0.000616,0
RADAR_DADA,2717,2026-02-10 10:19:01.408,0.000000,0.000000,0.000000,0,0.000266,0.000124,0.000621,0
RADAR_DADA,2718,2026-02-10 10:19:01.568,0.000000,0.000000,0.000000,0,0.000237,0.000125,0.000626,0
